Annualised Sharpe,Average Annualised Return,Average Components,Min Weight,Max Drawdown,Calmar Ratio,Loss: Utility Target,cardinality_target_penalty,Loss: Vol Target,Loss: Min Weight
2.272961378097534,0.9470173716545105,245.625,9.094947017729282e-13,-0.8533740639686584,-inf,"tensor(50383.0625, device='cuda:0', grad_fn=<DivBackward0>)","tensor(54892.1797, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
1.7120457887649536,2.016073226928711,42.78125,1.879385536085465e-12,-0.7152149081230164,-inf,"tensor(513931.2812, device='cuda:0', grad_fn=<DivBackward0>)","tensor(4507.1016, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
2.0413382053375244,1.9876885414123535,35.375,6.004086117172847e-13,-0.7411054372787476,-inf,"tensor(234231.3906, device='cuda:0', grad_fn=<DivBackward0>)","tensor(4018.9514, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
1.7120877504348755,2.013760566711426,47.46875,4.477307413708331e-12,-0.768470823764801,-inf,"tensor(526681.6250, device='cuda:0', grad_fn=<DivBackward0>)","tensor(4296.7388, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
1.7710052728652954,1.9223357439041138,39.375,5.211440168295667e-10,-0.7492155432701111,-inf,"tensor(422792.5000, device='cuda:0', grad_fn=<DivBackward0>)","tensor(3668.0220, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
1.6599149703979492,2.220146417617798,38.15625,6.417089082333405e-12,-0.7675994634628296,-inf,"tensor(952853.5000, device='cuda:0', grad_fn=<DivBackward0>)","tensor(3901.2920, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
2.0172557830810547,2.164454698562622,38.125,1.566746732351021e-12,-0.7505075335502625,-inf,"tensor(327438.5938, device='cuda:0', grad_fn=<DivBackward0>)","tensor(3516.0625, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
1.8609249591827393,2.350703477859497,40.375,1.035971308738226e-11,-0.7876409888267517,-inf,"tensor(726903.5000, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2868.9143, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
1.591010332107544,2.3714256286621094,36.5625,1.5076295767357806e-10,-0.7465853095054626,-inf,"tensor(1584228.5000, device='cuda:0', grad_fn=<DivBackward0>)","tensor(3522.8525, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
2.015704393386841,2.2899420261383057,42.125,2.1614710021822248e-11,-0.7443764805793762,-inf,"tensor(428532.4062, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2835.5029, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
1.7411000728607178,2.3442649841308594,39.40625,3.7690739418394514e-11,-0.7599827647209167,-inf,"tensor(935128., device='cuda:0', grad_fn=<DivBackward0>)","tensor(3185.1724, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
1.8930892944335938,2.1355907917022705,39.25,1.9454660105111543e-11,-0.7427026629447937,-inf,"tensor(401000.8125, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2823.2354, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
2.867042303085327,1.4303828477859497,45.1875,6.568967592102126e-12,-0.8485696315765381,-inf,"tensor(48396.6367, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2447.9204, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
