Annualised Sharpe,Average Annualised Return,Average Components,Min Weight,Max Drawdown,Calmar Ratio,Loss: Utility Target,cardinality_target_penalty,Loss: Vol Target,Loss: Min Weight
-0.03765096142888069,-0.022117087617516518,78.125,4.106937012693379e-12,-0.9990445375442505,1.000956416130066,"tensor(70495.6016, device='cuda:0', grad_fn=<DivBackward0>)","tensor(8349.3271, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
1.4599554538726807,1.7142075300216675,63.09375,3.525180147789797e-12,-0.7637734413146973,-inf,"tensor(528828.6875, device='cuda:0', grad_fn=<DivBackward0>)","tensor(3462.4521, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
1.6272364854812622,1.6819392442703247,62.4375,2.9097613207795803e-11,-0.7973107695579529,-inf,"tensor(343575.2812, device='cuda:0', grad_fn=<DivBackward0>)","tensor(3188.9915, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
1.352702260017395,1.7210423946380615,60.5,3.007016857736744e-11,-0.7957682013511658,-inf,"tensor(907284.8750, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2729.9280, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
1.6688743829727173,1.77069091796875,57.28125,2.220446049250313e-12,-0.8179981708526611,-inf,"tensor(337262.4688, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2967.4353, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
2.22829008102417,1.426203966140747,56.0625,1.6422418980255316e-12,-0.7494000196456909,-inf,"tensor(68128.6250, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2752.0864, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
1.8618080615997314,2.1186838150024414,48.0625,3.197442310920451e-14,-0.7111968994140625,-inf,"tensor(320642.8438, device='cuda:0', grad_fn=<DivBackward0>)","tensor(3223.8394, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
1.7566347122192383,1.4278196096420288,54.625,1.7408297026122455e-13,-0.8324213027954102,-inf,"tensor(102152.5938, device='cuda:0', grad_fn=<DivBackward0>)","tensor(6252.0103, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
1.5816614627838135,0.9103452563285828,52.40625,3.8689051962137455e-12,-0.8008813858032227,-inf,"tensor(65782.5859, device='cuda:0', grad_fn=<DivBackward0>)","tensor(3744.7273, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
1.902438998222351,0.8523558378219604,68.8125,2.1614710021822248e-11,-0.7978678941726685,-inf,"tensor(53137.0430, device='cuda:0', grad_fn=<DivBackward0>)","tensor(4721.4438, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
1.5068503618240356,0.6437332630157471,72.9375,3.9168668308775523e-13,-0.8402894735336304,-inf,"tensor(54713.9688, device='cuda:0', grad_fn=<DivBackward0>)","tensor(5455.4937, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
0.8626161813735962,0.3844180405139923,87.125,1.5710988066075515e-11,-0.9023966193199158,-inf,"tensor(58387.2070, device='cuda:0', grad_fn=<DivBackward0>)","tensor(8458.3486, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
-0.13162964582443237,-0.058612991124391556,47.90625,5.2660098504020425e-12,-0.987677276134491,1.0124764442443848,"tensor(64097.3711, device='cuda:0', grad_fn=<DivBackward0>)","tensor(4511.3076, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
-0.8936110138893127,-0.46732157468795776,40.03125,4.298783551348606e-13,-0.9999711513519287,1.0000288486480713,"tensor(76542.4297, device='cuda:0', grad_fn=<DivBackward0>)","tensor(5143.8521, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
-0.9361081719398499,-0.589505136013031,34.53125,2.0520474208751693e-11,-0.9999991655349731,1.0000008344650269,"tensor(89676.5000, device='cuda:0', grad_fn=<DivBackward0>)","tensor(5871.5425, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
-1.0047714710235596,-0.5166829228401184,32.53125,1.7195134205394424e-12,-0.9999819993972778,1.0000180006027222,"tensor(74089.1953, device='cuda:0', grad_fn=<DivBackward0>)","tensor(6118.3223, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
-1.316800594329834,-0.7050360441207886,26.375,8.208189683500677e-11,-0.9999992847442627,1.0000007152557373,"tensor(78091.6250, device='cuda:0', grad_fn=<DivBackward0>)","tensor(7053.4668, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
-1.2708287239074707,-0.7358750104904175,23.140625,1.1383249898244685e-10,-0.9999996423721313,1.0000003576278687,"tensor(83157.7578, device='cuda:0', grad_fn=<DivBackward0>)","tensor(7535.7754, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
-1.4396517276763916,-0.8378784656524658,20.984375,6.568967592102126e-12,-0.9999999403953552,1.0000001192092896,"tensor(83311.3125, device='cuda:0', grad_fn=<DivBackward0>)","tensor(8024.5542, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
-1.859092116355896,-1.0202558040618896,19.453125,1.9402115469802084e-09,-1.0,1.0,"tensor(81721.7266, device='cuda:0', grad_fn=<DivBackward0>)","tensor(8363.6885, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
