Annualised Sharpe,Average Annualised Return,Average Components,Min Weight,Max Drawdown,Calmar Ratio,Loss: Utility Target,cardinality_target_penalty,Loss: Vol Target,Loss: Min Weight
-0.8469629287719727,-0.4157258868217468,53.28125,2.0463630789890885e-12,-0.9999533891677856,1.0000466108322144,"tensor(70802.1875, device='cuda:0', grad_fn=<DivBackward0>)","tensor(4670.9951, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
-0.09537209570407867,-0.05042651668190956,39.875,1.7408297026122455e-13,-0.9971818923950195,1.0028260946273804,"tensor(71196.3906, device='cuda:0', grad_fn=<DivBackward0>)","tensor(4193.9307, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
-1.0078728199005127,-0.5391976237297058,20.765625,1.4640377798968984e-10,-0.9999935626983643,1.0000064373016357,"tensor(75805.5625, device='cuda:0', grad_fn=<DivBackward0>)","tensor(8011.8677, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
-0.44637563824653625,-0.26049715280532837,23.796875,6.568967592102126e-12,-0.9997557997703552,1.0002442598342896,"tensor(76696.5781, device='cuda:0', grad_fn=<DivBackward0>)","tensor(7336.0508, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
-0.7842795252799988,-0.3598622679710388,42.25,7.194245199571014e-12,-0.9997925758361816,1.0002074241638184,"tensor(68707.9297, device='cuda:0', grad_fn=<DivBackward0>)","tensor(4818.6299, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
-0.5439197421073914,-0.22852802276611328,51.03125,1.0880185641326534e-12,-0.9973791241645813,1.0026277303695679,"tensor(64351.8008, device='cuda:0', grad_fn=<DivBackward0>)","tensor(3651.7300, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
-0.1754542589187622,-0.0709332823753357,57.34375,1.4100720591159188e-11,-0.9782206416130066,1.0222642421722412,"tensor(61802.3242, device='cuda:0', grad_fn=<DivBackward0>)","tensor(3670.5608, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
0.5718408226966858,0.24393990635871887,52.65625,1.0746958878371515e-13,-0.9604290127754211,-inf,"tensor(58869.1992, device='cuda:0', grad_fn=<DivBackward0>)","tensor(3212.8406, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
0.641556441783905,0.2565143406391144,56.4375,2.1325163857000007e-12,-0.9447043538093567,-inf,"tensor(57417.9219, device='cuda:0', grad_fn=<DivBackward0>)","tensor(3131.1929, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
1.1194334030151367,0.4785585105419159,55.90625,1.0746958878371515e-13,-0.9307238459587097,-inf,"tensor(56139.5859, device='cuda:0', grad_fn=<DivBackward0>)","tensor(3588.8242, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
1.177324652671814,0.4861094355583191,57.28125,3.412026217120001e-11,-0.9223952293395996,-inf,"tensor(55418.2539, device='cuda:0', grad_fn=<DivBackward0>)","tensor(3278.0798, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
1.4014918804168701,0.5845452547073364,55.65625,3.304911899704166e-12,-0.8859773874282837,-inf,"tensor(54371.3867, device='cuda:0', grad_fn=<DivBackward0>)","tensor(3074.5723, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
1.2658131122589111,0.505767285823822,56.875,5.2015280971318134e-11,-0.9135687351226807,-inf,"tensor(54689.5508, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2831.2371, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
1.512787103652954,0.5754639506340027,59.4375,8.881784197001252e-12,-0.8968475461006165,-inf,"tensor(53147.8555, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2756.9902, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
1.6823545694351196,0.6662909388542175,55.53125,7.993605777301127e-13,-0.8716151714324951,-inf,"tensor(52606.7734, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2592.1235, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
1.816006064414978,1.0164026021957397,56.375,3.197442310920451e-14,-0.8217138051986694,-inf,"tensor(62443.5742, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2763.1360, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
1.7791749238967896,0.8662859797477722,55.90625,6.87805368215777e-12,-0.8104871511459351,-inf,"tensor(56697.3164, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2396.2148, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
1.8166011571884155,0.7572177052497864,52.1875,1.2825296380469808e-12,-0.8442800641059875,-inf,"tensor(52533.8086, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2525.1260, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
1.427236795425415,0.6389651298522949,54.6875,1.1141310096718371e-11,-0.8801551461219788,-inf,"tensor(55390.8047, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2694.8655, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
1.5734078884124756,0.614484429359436,56.65625,6.118661133314163e-12,-0.8826811909675598,-inf,"tensor(53053.2656, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2366.7761, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
2.128828525543213,0.8267118334770203,56.1875,2.877698079828406e-13,-0.8165366053581238,-inf,"tensor(50835.0703, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2289.6807, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
1.8325324058532715,0.7106466889381409,57.34375,2.0463630789890885e-12,-0.7882817983627319,-inf,"tensor(51768.9219, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2371.4685, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
1.8663537502288818,0.7210570573806763,58.53125,8.881784197001252e-14,-0.8377737998962402,-inf,"tensor(51619.7344, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2612.3230, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
2.0100555419921875,0.8052688241004944,55.125,2.106403940160817e-11,-0.7700866460800171,-inf,"tensor(51323.7070, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2665.3960, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
1.9255318641662598,0.7466319799423218,55.0625,6.963318810448982e-13,-0.8302597403526306,-inf,"tensor(51466.7656, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2275.5679, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
2.1699249744415283,0.8351445198059082,54.0,2.877698079828406e-13,-0.8018854260444641,-inf,"tensor(50096.7227, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2200.8933, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
1.9319837093353271,0.8403780460357666,55.21875,3.525180147789797e-12,-0.852363646030426,-inf,"tensor(51984.9531, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2444.4756, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
2.1506145000457764,0.8705546855926514,53.15625,1.4210854715202004e-14,-0.8347644805908203,-inf,"tensor(50481.3828, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2184.4856, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
2.3855700492858887,1.040414571762085,53.875,1.667022075935165e-11,-0.779127299785614,-inf,"tensor(49813.4688, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2053.9031, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
