Annualised Sharpe,Average Annualised Return,Average Components,Min Weight,Max Drawdown,Calmar Ratio,Loss: Utility Target,cardinality_target_penalty,Loss: Vol Target,Loss: Min Weight
1.9612375497817993,0.8241674900054932,250.125,1.0407730233197299e-11,-0.8595407605171204,-inf,"tensor(51751.7070, device='cuda:0', grad_fn=<DivBackward0>)","tensor(56525.9766, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
1.708038330078125,1.93876051902771,37.6875,4.143885234952904e-11,-0.7513486742973328,-inf,"tensor(423924.0625, device='cuda:0', grad_fn=<DivBackward0>)","tensor(4344.8647, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
1.2622220516204834,1.9669235944747925,41.28125,3.552713678800501e-13,-0.7774727940559387,-inf,"tensor(1945132.3750, device='cuda:0', grad_fn=<DivBackward0>)","tensor(4437.6777, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
2.2676594257354736,1.4685839414596558,37.78125,1.566746732351021e-12,-0.7961535453796387,-inf,"tensor(69691.1406, device='cuda:0', grad_fn=<DivBackward0>)","tensor(4068.4778, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
2.0646703243255615,1.6794134378433228,40.21875,4.352074256530614e-12,-0.7782269716262817,-inf,"tensor(122345.1719, device='cuda:0', grad_fn=<DivBackward0>)","tensor(4023.7437, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
2.1030404567718506,1.781811237335205,35.1875,4.9467985263618175e-11,-0.76279616355896,-inf,"tensor(143929.3594, device='cuda:0', grad_fn=<DivBackward0>)","tensor(3944.1462, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
2.1752233505249023,1.9104411602020264,43.21875,3.4141578453272814e-12,-0.7575867772102356,-inf,"tensor(143392.2812, device='cuda:0', grad_fn=<DivBackward0>)","tensor(3686.7505, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
1.7623369693756104,2.0173656940460205,32.90625,5.6843418860808015e-12,-0.7962339520454407,-inf,"tensor(566007.5000, device='cuda:0', grad_fn=<DivBackward0>)","tensor(4101.7402, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
1.9308571815490723,2.136647939682007,38.8125,6.864198098810448e-11,-0.7616283893585205,-inf,"tensor(394033.3125, device='cuda:0', grad_fn=<DivBackward0>)","tensor(3532.6570, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
1.8035264015197754,2.2117552757263184,37.0,1.0027179087046534e-10,-0.7357389330863953,-inf,"tensor(573685.9375, device='cuda:0', grad_fn=<DivBackward0>)","tensor(3446.5417, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
2.0627148151397705,1.9489245414733887,39.59375,5.640288236463675e-11,-0.8402494192123413,-inf,"tensor(146813.0156, device='cuda:0', grad_fn=<DivBackward0>)","tensor(6521.6860, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
-0.8819092512130737,-0.40200841426849365,57.0625,3.197442310920451e-14,-0.9999403357505798,1.000059723854065,"tensor(75471.3672, device='cuda:0', grad_fn=<DivBackward0>)","tensor(5316.4683, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
-0.6259470582008362,-0.20384809374809265,45.96875,5.684341886080802e-14,-0.989041805267334,1.0110795497894287,"tensor(59493.6523, device='cuda:0', grad_fn=<DivBackward0>)","tensor(4268.7632, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
-0.001286116661503911,-0.00038939257501624525,43.34375,1.3787726516056864e-10,-0.8672453165054321,1.1530762910842896,"tensor(56426.0898, device='cuda:0', grad_fn=<DivBackward0>)","tensor(3889.0823, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
0.31790751218795776,0.09293441474437714,42.0625,1.566746732351021e-12,-0.8708658218383789,-6.954771135741297e+18,"tensor(54911.8398, device='cuda:0', grad_fn=<DivBackward0>)","tensor(3238.6252, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
