Annualised Sharpe,Average Annualised Return,Average Components,Min Weight,Max Drawdown,Calmar Ratio,Loss: Utility Target,cardinality_target_penalty,Loss: Vol Target,Loss: Min Weight
1.823490023612976,1.3453940153121948,183.125,8.262279749260415e-13,-0.8474117517471313,-inf,"tensor(94826.7734, device='cuda:0', grad_fn=<DivBackward0>)","tensor(38344.2148, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
1.8574621677398682,2.1323108673095703,51.125,6.284395226430206e-11,-0.7791925668716431,-inf,"tensor(396969.8750, device='cuda:0', grad_fn=<DivBackward0>)","tensor(4549.9937, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
1.816192626953125,2.0266878604888916,37.65625,1.1510792319313623e-12,-0.7604720592498779,-inf,"tensor(445679.5625, device='cuda:0', grad_fn=<DivBackward0>)","tensor(3812.2915, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
1.926010251045227,2.1895651817321777,35.65625,4.298783551348606e-11,-0.7372440099716187,-inf,"tensor(426843.6875, device='cuda:0', grad_fn=<DivBackward0>)","tensor(3699.4226, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
1.8477920293807983,2.2243995666503906,40.46875,9.323741778644035e-11,-0.7340866923332214,-inf,"tensor(616582.5000, device='cuda:0', grad_fn=<DivBackward0>)","tensor(3801.2898, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
1.7415744066238403,2.4849178791046143,37.125,1.2290968243178213e-10,-0.7073825597763062,-inf,"tensor(1100615.6250, device='cuda:0', grad_fn=<DivBackward0>)","tensor(3360.3274, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
2.1158618927001953,2.253566026687622,37.71875,1.5710988066075515e-11,-0.7393526434898376,-inf,"tensor(316569.9688, device='cuda:0', grad_fn=<DivBackward0>)","tensor(3560.1140, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
2.5403757095336914,2.1309866905212402,41.34375,1.2366996315904544e-11,-0.7245117425918579,-inf,"tensor(114596.9453, device='cuda:0', grad_fn=<DivBackward0>)","tensor(3172.7239, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
2.366950750350952,2.2803266048431396,38.21875,1.4210854715202004e-12,-0.6720778942108154,-inf,"tensor(197266.5625, device='cuda:0', grad_fn=<DivBackward0>)","tensor(3351.7246, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
2.458817958831787,2.563249111175537,38.0,3.552713678800501e-11,-0.6576600670814514,-inf,"tensor(268408.7188, device='cuda:0', grad_fn=<DivBackward0>)","tensor(3077.4377, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
1.9458509683609009,2.010162115097046,57.78125,3.552713678800501e-15,-0.6905011534690857,-inf,"tensor(290083.8438, device='cuda:0', grad_fn=<DivBackward0>)","tensor(4393.3062, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
2.357449769973755,1.1352779865264893,57.90625,7.355005493536737e-12,-0.8463048934936523,-inf,"tensor(49782.9219, device='cuda:0', grad_fn=<DivBackward0>)","tensor(3533.6875, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
2.4904868602752686,1.1921422481536865,46.09375,3.987032926033862e-12,-0.8123939037322998,-inf,"tensor(49101.5000, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2104.8757, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
2.5904486179351807,1.202724575996399,44.875,4.863309754910006e-11,-0.809247612953186,-inf,"tensor(48663.3125, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1923.7449, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
