Annualised Sharpe,Average Annualised Return,Average Components,Min Weight,Max Drawdown,Calmar Ratio,Loss: Utility Target,cardinality_target_penalty,Loss: Vol Target,Loss: Min Weight
1.4165467023849487,1.482529878616333,178.625,1.0942446948547513e-10,-0.8593282699584961,-inf,"tensor(307700.7500, device='cuda:0', grad_fn=<DivBackward0>)","tensor(38146.7305, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
1.8158857822418213,1.9671688079833984,40.625,9.15187925443206e-11,-0.7963224649429321,-inf,"tensor(305445.7812, device='cuda:0', grad_fn=<DivBackward0>)","tensor(5241.2368, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
1.4093372821807861,2.3779375553131104,41.71875,2.4948931809376518e-12,-0.7826657295227051,-inf,"tensor(2276060.5000, device='cuda:0', grad_fn=<DivBackward0>)","tensor(3376.1941, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
1.7172118425369263,2.0867249965667725,37.5625,5.2660098504020425e-12,-0.782625138759613,-inf,"tensor(597867.3125, device='cuda:0', grad_fn=<DivBackward0>)","tensor(4025.6594, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
2.451084613800049,2.009077548980713,34.96875,1.667022075935165e-11,-0.7646498084068298,-inf,"tensor(103851.7578, device='cuda:0', grad_fn=<DivBackward0>)","tensor(3889.5232, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
1.5715268850326538,2.2874794006347656,40.1875,4.759073135573999e-10,-0.786625325679779,-inf,"tensor(1238954.1250, device='cuda:0', grad_fn=<DivBackward0>)","tensor(3872.1567, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
1.859135627746582,2.0656015872955322,37.96875,4.4565240386873484e-11,-0.7637968063354492,-inf,"tensor(425947.6250, device='cuda:0', grad_fn=<DivBackward0>)","tensor(3546.1477, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
1.8289899826049805,2.2383763790130615,35.9375,2.8776980798284058e-11,-0.7669340372085571,-inf,"tensor(588834.3125, device='cuda:0', grad_fn=<DivBackward0>)","tensor(3765.3257, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
1.7781481742858887,2.3066763877868652,36.34375,4.733102798581967e-12,-0.7589097023010254,-inf,"tensor(720857.8750, device='cuda:0', grad_fn=<DivBackward0>)","tensor(3888.6597, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
1.627638339996338,2.4556679725646973,37.75,1.879385536085465e-12,-0.7377356886863708,-inf,"tensor(1650718., device='cuda:0', grad_fn=<DivBackward0>)","tensor(3564.4932, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
2.013072967529297,2.1855807304382324,35.34375,3.1391778065881226e-11,-0.7481239438056946,-inf,"tensor(354526.8125, device='cuda:0', grad_fn=<DivBackward0>)","tensor(3910.6187, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
1.682619571685791,2.407250165939331,37.09375,1.1510792319313623e-12,-0.7430909872055054,-inf,"tensor(1162199.8750, device='cuda:0', grad_fn=<DivBackward0>)","tensor(3662.8440, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
1.7366571426391602,1.963301658630371,42.53125,1.1746159600534156e-11,-0.7542786598205566,-inf,"tensor(429220.2500, device='cuda:0', grad_fn=<DivBackward0>)","tensor(3202.8389, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
2.859722137451172,1.3269407749176025,49.3125,4.352074256530614e-12,-0.7440304160118103,-inf,"tensor(48467.6719, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2936.1013, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
